CustomerID,recency,fequency,monetry,RFM_Score
15806,69,29,109.23,422
15277,69,26,103.76,422
15592,69,24,85.55,422
16708,68,25,137.1,422
17928,68,24,112.25,422
17712,67,25,134.29,422
12448,67,16,129.88,422
15014,66,32,120.21,422
16026,66,31,102.49,422
16680,66,29,145.2,422
18261,66,21,106.74,422
15659,66,19,142.08,422
16690,66,19,112.89,422
13416,66,15,116.05,422
13812,65,31,128.6,422
12895,65,20,102.4,422
15669,63,33,166.9,422
13524,63,22,126.21,422
12571,62,33,110.25,422
13103,62,29,130.16,422
17951,62,28,121.29,422
12552,62,15,125.81,422
17733,61,32,162.82,422
12491,61,25,119.8,422
15423,61,15,128.88,422
13904,60,25,81.47,422
16914,59,30,138.09,422
14636,59,26,132.17,422
18081,59,17,99.28,422
12944,58,30,155.66,422
14150,58,24,90.07,422
15010,58,20,103.37,422
16318,58,19,85,422
16488,56,26,87.9,422
13759,56,24,130.62,422
14174,56,22,90.17,422
15017,56,20,105.25,422
14517,56,16,123.8,422
14929,55,32,136.1,422
12832,55,21,106.08,422
17761,55,18,95.31,422
17637,54,32,166.86,422
18164,54,24,149.67,422
18216,54,21,152.27,422
12893,53,28,120.84,422
15450,53,26,110.84,422
17011,53,26,93.48,422
16751,53,25,85,422
15986,53,24,81.11,422
13029,53,16,166.68,422
16025,52,27,107.09,422
17573,52,26,110.02,422
14712,52,25,150.73,422
13817,52,22,85.27,422
12544,52,16,81.67,422
12691,51,33,156.7,422
16433,51,33,135.89,422
18014,51,28,129.68,422
13732,51,26,97.31,422
15557,51,15,89.4,422
13892,49,33,98.56,422
13603,49,26,108.6,422
14784,49,23,79.61,422
13170,49,22,83.58,422
15781,48,18,109.01,422
16207,48,17,111.95,422
16478,48,16,81.61,422
17510,47,33,132.59,422
15556,47,27,106.51,422
13816,46,25,105.95,422
16999,46,22,99.44,422
17680,46,18,111.55,422
15432,46,17,119.48,422
16855,46,17,100.85,422
13028,45,32,95,422
16070,45,30,120.17,422
15287,45,30,105.72,422
15435,45,28,163.47,422
15124,45,28,142.24,422
15864,45,25,115.04,422
13894,45,25,113.11,422
13094,44,30,95.31,422
17163,44,25,93.67,422
12781,44,23,82.08,422
12498,44,20,95.6,422
15963,42,27,120.83,422
13142,42,19,88.66,422
18040,42,18,92.27,422
15163,41,27,120.08,422
12658,41,26,144.97,422
15857,41,23,75.72,422
17253,41,15,117.91,422
13930,80,16,58.64,421
15604,75,17,60.24,421
17940,72,32,74.84,421
13917,72,18,72.4,421
17836,70,16,55.65,421
17414,66,20,49.56,421
13791,66,16,51.5,421
17684,66,15,73.74,421
15385,63,17,72.16,421
18270,61,15,66.5,421
14528,60,18,71.53,421
18105,60,17,71.23,421
14098,59,17,64.97,421
17078,59,15,41.92,421
17022,54,15,68.28,421
12981,52,18,64.73,421
16423,47,18,70.48,421
13449,46,18,69.62,421
12445,45,15,63.99,421
13828,45,15,58.57,421
16666,42,22,66.89,421
14881,42,16,55.05,421
13189,41,24,57.54,421
15158,68,13,386.24,414
13145,62,10,344.26,414
15524,47,7,180.7,413
15728,72,14,86.2,412
15836,68,12,136.34,412
13651,62,14,128.75,412
17166,61,14,77.28,412
13592,58,14,120.11,412
13272,54,13,99.39,412
15153,54,13,77.21,412
16557,47,10,90.35,412
17985,45,11,77.5,412
17330,45,8,102.83,412
12795,41,12,99.98,412
17279,80,7,69.13,411
14089,79,13,54.65,411
13006,79,4,29.18,411
17986,79,1,4.08,411
16542,76,9,38.99,411
17206,76,7,33.52,411
16363,76,5,24.78,411
16737,76,2,6.9,411
15327,75,10,63.97,411
13805,75,8,19.17,411
17973,74,13,70.76,411
17824,74,13,39.9,411
17148,74,9,32.58,411
18019,74,4,31.6,411
15610,74,4,15.08,411
15587,73,11,53.74,411
13669,73,11,49.26,411
15565,73,7,42.28,411
14495,73,6,36.89,411
13366,73,1,2.39,411
15740,72,8,37.86,411
15286,72,2,13.2,411
12403,72,1,6.95,411
17317,69,11,53.14,411
15844,69,11,41.73,411
14145,69,4,35.6,411
18240,69,3,12.72,411
13182,68,10,27.12,411
18147,68,5,16.64,411
17024,68,3,10.15,411
15516,67,14,68.23,411
12812,67,13,52.53,411
17895,67,13,48.15,411
12879,67,12,48.22,411
12430,66,8,40.31,411
14752,66,5,22.52,411
14764,66,5,18.3,411
15096,65,9,45.45,411
14218,65,7,25.05,411
14582,63,6,32.34,411
15360,62,13,56.57,411
12581,62,13,50.97,411
15667,62,13,46.22,411
12522,62,10,44.01,411
13697,61,12,40.72,411
14345,61,4,19.74,411
14974,60,14,73.33,411
17947,60,9,26.48,411
16308,60,7,16.24,411
16337,59,10,50.4,411
15612,59,4,36.35,411
13938,58,7,21.09,411
16671,58,2,12,411
14039,56,9,47.16,411
15526,56,4,29.98,411
17831,56,2,9.9,411
15330,55,8,21.34,411
13710,54,13,47.92,411
12990,54,11,43.97,411
16505,54,4,13.4,411
12532,53,14,66.68,411
13992,53,11,43.45,411
16041,53,6,44.34,411
13522,53,5,26.35,411
16516,53,5,20.75,411
13460,52,13,38.05,411
14863,52,11,44.23,411
17791,52,10,47.7,411
15355,52,7,57.95,411
15463,52,7,26.99,411
12659,52,3,10.79,411
15692,51,10,38.25,411
18209,51,5,22.8,411
14789,51,5,20.39,411
13146,49,14,52.31,411
14661,49,3,19.25,411
14494,48,14,53.6,411
15458,48,11,36.07,411
17538,48,9,28.74,411
12938,48,8,24.49,411
15168,48,5,26.69,411
17153,47,12,55.02,411
14666,47,10,38.4,411
15758,47,8,51.6,411
15419,47,7,20.24,411
16878,47,6,21.5,411
13058,47,2,13.9,411
14109,46,12,54.05,411
13926,46,9,48.37,411
17549,46,6,22.6,411
18246,46,5,32.23,411
17896,46,2,5.78,411
14416,45,13,46.81,411
15267,45,10,38.34,411
13160,45,4,20.1,411
15657,45,1,3.25,411
14434,44,11,71.27,411
14073,44,11,46.24,411
12618,44,10,53.02,411
13960,44,10,44.68,411
17650,44,8,31.17,411
14641,44,7,23.03,411
15368,44,6,35.99,411
12603,44,1,12.95,411
17384,42,12,63.36,411
12702,42,9,57.4,411
14477,42,7,27.69,411
16506,42,3,12.55,411
15567,41,7,36.65,411
13739,41,5,32.75,411
12984,41,4,23.4,411
14375,208,169,811.82,355
14573,202,276,1882.14,355
15574,200,207,913.21,355
16461,200,206,982.39,355
18168,199,345,1687.42,355
16805,196,197,801.1,355
18260,195,387,2695.05,355
17897,195,217,1083.13,355
16320,195,202,1024.31,355
15379,192,235,1088.7,355
14584,192,196,957.15,355
14656,192,177,907.03,355
17204,192,172,1064.14,355
15665,191,239,1013.97,355
15644,189,211,820.36,355
15976,188,328,1513.93,355
16553,186,279,1132.92,355
15581,179,600,2659.18,355
16919,179,505,2609.92,355
15889,179,243,1177.19,355
17341,179,191,811.24,355
13291,178,285,1524.5,355
14016,177,371,2012.84,355
17126,175,373,1530.92,355
17337,174,464,2032.7,355
15265,174,180,1012.63,355
14461,171,525,2783.36,355
17259,171,200,948.1,355
15716,168,238,1139.97,355
17984,168,202,844.85,355
13821,167,172,972.59,355
15704,163,173,905.02,355
13802,161,345,1753.41,355
13037,161,202,1163.36,355
17931,157,309,1464.13,355
17282,153,171,799.33,355
12378,152,275,1445.18,355
14344,150,176,1016.02,355
17400,149,402,2222.51,355
17085,146,863,4111.79,355
13869,146,742,3745.32,355
16788,146,389,1669.36,355
13280,145,180,909.69,355
17994,144,263,1148.13,355
13722,143,180,970.31,355
14855,142,194,940.11,355
12758,139,285,1216.47,355
15480,139,185,991.45,355
15768,138,926,7258.24,355
15002,138,281,1308.75,355
16755,137,278,1231.97,355
18178,136,313,1405.47,355
14224,133,215,1356.36,355
17585,132,335,1301.29,355
16550,131,710,3299.8,355
13593,131,321,1921.25,355
14930,131,253,1822.45,355
16340,130,332,1214.22,355
15800,130,216,1013.49,355
16503,129,189,1144,355
15641,128,260,1060,355
17146,128,254,1696.78,355
14472,126,258,1254.24,355
15260,123,350,1894.09,355
16180,123,314,1317.02,355
15596,123,158,966.71,355
16456,122,322,1546.13,355
17774,119,318,1650.25,355
17050,119,302,1435.17,355
13240,119,180,824.29,355
18196,118,245,1017.57,355
16400,117,225,1019.32,355
14210,114,281,1609.51,355
13124,112,253,1303.91,355
13611,112,215,1007.03,355
15673,111,254,1217.85,355
14307,111,235,1091.75,355
16229,110,168,798.06,355
16745,109,336,1301.39,355
14105,108,268,1264.69,355
13931,108,237,1017.48,355
15466,108,235,1003.76,355
15122,108,213,1208.59,355
13141,107,385,1618.89,355
16709,107,272,1783.64,355
15523,107,172,799.17,355
14177,107,160,967.21,355
15410,107,157,889.29,355
17802,105,412,1732.08,355
13334,105,386,1923.25,355
16370,105,190,954.86,355
15764,104,244,1178.51,355
14934,104,232,1160.66,355
16906,104,189,1016.31,355
16928,103,296,1432.17,355
16984,101,879,4944.36,355
16735,101,258,1091.17,355
12409,101,244,1287.05,355
12854,101,231,1160.59,355
14854,101,198,879.01,355
15067,101,171,1004.31,355
16383,97,298,1511.47,355
13555,96,361,1748.85,355
13979,96,334,1517.99,355
15674,96,318,1693.71,355
15827,96,230,1636.56,355
12455,96,183,952.28,355
17591,96,170,1003.65,355
13901,95,258,1468.27,355
14978,95,250,1860.35,355
17894,94,309,1528.71,355
18204,94,177,835.42,355
15834,93,346,2226.6,355
13764,93,311,1402.43,355
15164,91,316,1511.72,355
12637,90,583,2616.5,355
18116,90,407,1836.52,355
14651,90,259,1344.15,355
13505,90,193,890.07,355
16556,89,448,3153.7,355
16374,89,308,1536.76,355
16253,89,258,1001.48,355
15228,89,223,1180.32,355
17667,89,215,1126.56,355
13552,89,211,1269.53,355
15339,89,202,1004.75,355
15255,89,178,862.86,355
16059,88,331,1682.9,355
14396,88,206,967.4,355
15757,88,175,979.71,355
12843,88,168,992.1,355
15518,87,419,1911.61,355
13317,87,345,2059.51,355
17921,87,327,1648.23,355
16316,87,279,1844.37,355
16875,87,220,1314.7,355
15416,87,211,1104.06,355
13771,87,207,998.56,355
16918,86,399,1651.92,355
15874,86,320,2779.52,355
14462,86,255,1276.08,355
14844,86,241,1215.06,355
13276,86,222,1219.12,355
16477,86,211,891.03,355
16455,86,184,838.6,355
16595,84,390,1571.99,355
13259,84,261,1333.14,355
14514,84,252,1165.32,355
16104,84,189,982.87,355
17589,83,1181,5163.67,355
16395,83,550,2237.47,355
14451,83,468,1950.92,355
17284,83,338,1234.24,355
13373,83,330,1759.13,355
14529,83,204,815.52,355
14535,82,728,3501.23,355
12836,82,368,2512.09,355
17863,82,246,868.42,355
14857,82,207,1089.88,355
13208,82,196,830.15,355
15281,81,467,2637.12,355
17913,81,405,1988.63,355
13842,81,311,1956.85,355
12633,81,285,1365.55,355
15421,81,270,1248.63,355
14852,81,268,1181.72,355
17190,81,162,1220.26,355
17509,80,336,1456.42,355
16770,80,305,1295.02,355
15367,80,252,1205.51,355
15272,80,247,1572.09,355
13911,80,201,882.23,355
15483,184,214,783.09,354
12840,166,170,708.55,354
17692,150,157,620.55,354
13162,145,172,757.96,354
15325,126,192,770.88,354
15625,123,175,598.21,354
13548,119,161,728.31,354
17722,119,160,754.03,354
14837,112,194,712.86,354
12635,112,157,693.03,354
15810,101,167,742.25,354
13635,90,158,688.04,354
15241,89,174,655.34,354
15276,89,172,771.95,354
15756,84,171,754.31,354
12607,81,190,779.92,354
13520,81,175,725.88,354
12631,80,159,741.07,354
14867,208,110,861.18,345
13476,201,98,1033.99,345
17969,189,136,891,345
16801,186,111,911.2,345
13338,177,128,919.78,345
16054,168,111,978.05,345
14758,167,128,1053.64,345
12916,161,153,1027.41,345
13888,142,151,926.79,345
12688,136,147,951.26,345
17742,136,77,788.45,345
12853,130,152,913.81,345
17320,123,141,864.36,345
15491,118,136,831.68,345
12502,118,124,998.54,345
15996,111,149,845.49,345
13662,108,141,837.84,345
13562,104,133,823.69,345
17848,104,132,962.18,345
17027,101,153,836.56,345
12609,101,152,788.82,345
15549,100,141,797.26,345
14665,83,140,834.4,345
17648,83,121,806.47,345
13464,81,142,814.6,345
12383,207,87,378.29,344
17409,207,80,411.38,344
13900,206,89,436.04,344
13663,202,92,571.83,344
17179,201,128,513.1,344
14245,199,102,525.56,344
14037,199,95,417.8,344
15535,196,105,708.03,344
12837,196,69,419.22,344
15016,195,88,466.79,344
15700,195,80,387.47,344
15076,195,77,424.23,344
14998,193,104,551.71,344
16214,193,93,551.9,344
15041,193,93,351.09,344
15384,192,114,460.25,344
14541,191,133,612.44,344
12809,191,79,533.07,344
14481,187,128,563.54,344
13656,187,80,358.87,344
14327,186,90,388.88,344
12424,185,85,359.91,344
17505,184,99,521.88,344
17765,181,78,468.16,344
13085,180,82,431.68,344
17905,179,115,706.08,344
14459,178,98,547.06,344
14021,178,86,502.75,344
13583,178,78,358.57,344
15182,177,105,574.07,344
14104,177,98,551.51,344
15920,177,81,366.96,344
13955,177,76,382.74,344
14264,177,74,580.87,344
17787,175,113,548.27,344
14552,174,131,512.39,344
17444,174,110,494.9,344
12669,173,93,393.76,344
14548,173,88,459.72,344
18193,173,68,341.56,344
15795,172,109,521.99,344
15402,171,89,554.93,344
12653,171,83,390.84,344
15004,170,139,726.91,344
14722,170,74,380.2,344
16398,167,81,656.17,344
18087,167,77,390.56,344
12468,166,146,637.66,344
12947,166,98,624.88,344
17962,165,140,559.82,344
16807,165,136,617.94,344
12510,165,119,535.24,344
15623,164,82,481.33,344
16654,164,71,420.53,344
17265,161,109,475.55,344
14692,160,151,748.78,344
15855,159,92,360.29,344
15261,158,87,489.66,344
15245,157,139,537.3,344
12743,157,110,579.34,344
17649,157,93,548.25,344
18151,157,84,393.47,344
16147,156,124,622.29,344
12644,152,106,548.91,344
16324,151,92,361.49,344
16835,151,71,452.72,344
13082,149,127,571.55,344
13752,147,82,430.98,344
15985,146,105,398.62,344
14127,145,100,596.45,344
14346,143,119,654.76,344
17248,143,88,371.93,344
17429,143,80,357.91,344
16045,142,148,694.09,344
16317,142,105,622.69,344
17642,142,91,382.21,344
17048,140,88,396.43,344
13799,139,99,427.02,344
14918,138,122,770.68,344
13655,137,114,612.02,344
17070,137,93,410.97,344
14745,135,127,511.32,344
12418,135,96,519.06,344
16419,135,77,482.5,344
14246,133,73,363.61,344
17083,132,88,361.94,344
13425,131,154,687.61,344
13140,131,95,525.99,344
15939,130,110,414.55,344
12649,130,104,409.03,344
15812,130,99,538.76,344
17869,130,68,567.41,344
16859,129,112,475.6,344
17189,129,107,464.8,344
15569,126,122,533.25,344
15095,126,117,528.76,344
16806,126,88,402.65,344
14078,124,122,583.74,344
16780,123,85,416.9,344
12739,122,79,514.87,344
13192,118,154,760.35,344
14565,118,145,695.24,344
12422,118,140,644.2,344
13851,118,134,639.35,344
16172,118,108,424.08,344
16551,118,70,368.6,344
13158,117,94,376.69,344
16175,117,83,466.97,344
15885,116,98,628.3,344
13330,115,111,443.29,344
16031,115,84,383.15,344
13889,115,70,341.47,344
16723,114,108,675.63,344
15652,114,88,471.14,344
14628,114,70,411.68,344
12965,112,104,589.62,344
18215,112,77,408.74,344
14276,111,129,561.13,344
15980,111,106,428.95,344
13850,111,88,385.43,344
17433,111,82,378.47,344
16098,110,132,736.69,344
16036,110,84,384.88,344
17047,108,127,709.99,344
13134,108,104,542.39,344
14420,108,95,456.56,344
17594,108,94,385.59,344
13539,108,73,456.55,344
14915,108,71,435.75,344
16108,107,128,613.93,344
18094,104,112,481.04,344
16428,104,107,449.99,344
13375,104,69,356.41,344
17873,103,155,626.68,344
16777,103,131,776.47,344
15026,103,118,501.83,344
16584,103,88,407.9,344
12520,102,131,668.99,344
12701,102,128,552.92,344
13959,102,118,498.95,344
13908,102,116,521.85,344
12435,102,108,611.56,344
17731,102,97,711.29,344
14038,101,141,621.11,344
17460,101,134,783.66,344
17311,101,125,589.09,344
15201,101,106,348.15,344
12425,101,77,353.65,344
17037,101,75,359.29,344
16485,100,130,680.79,344
15978,100,117,489.08,344
18189,100,82,413.44,344
15312,98,137,668.16,344
15799,98,133,574.59,344
15366,98,128,511.63,344
14152,98,116,402.09,344
13787,98,81,441.05,344
17997,97,146,542.13,344
12412,97,117,441.3,344
15154,97,114,630.1,344
16266,96,103,658.17,344
17061,96,93,666,344
14818,96,93,526.21,344
17002,96,80,423.89,344
17950,95,143,667.32,344
18242,95,129,596.31,344
12393,95,109,490.15,344
15036,95,108,446.74,344
16493,95,103,434.27,344
13503,94,156,744.39,344
15062,94,127,597.21,344
14305,94,103,457.02,344
18235,94,98,407.85,344
16650,94,91,398.02,344
17819,94,85,533.61,344
14409,94,81,368.61,344
16233,94,70,483.13,344
13320,93,147,562.07,344
14916,93,134,558.68,344
13092,93,100,730.86,344
12694,93,79,344.43,344
18008,93,73,454.04,344
16693,91,147,746.38,344
15579,91,142,776.6,344
14970,91,98,696.69,344
15774,91,76,539.79,344
13431,90,128,708.27,344
13344,90,111,786.75,344
16774,90,108,547.02,344
12886,90,85,489.12,344
16441,90,76,407.79,344
16040,88,111,634.24,344
15730,88,104,522.85,344
17222,88,92,451.44,344
15048,88,84,386.94,344
13055,87,145,630.11,344
15306,87,139,646.89,344
16895,87,136,704.45,344
13591,87,93,600.68,344
15841,87,86,341.9,344
15322,87,80,477.13,344
13023,87,72,482.43,344
16354,86,128,607.31,344
18136,86,86,447.4,344
12885,86,71,413.21,344
17552,83,127,566.59,344
16776,83,121,453.21,344
15128,83,104,458.92,344
16385,83,104,429.3,344
13224,83,93,410.01,344
17214,83,81,695.52,344
12530,82,130,555.99,344
12371,82,125,615.38,344
13517,82,121,609.15,344
13627,82,117,596.94,344
15370,82,106,569.15,344
16086,82,105,554.8,344
12457,81,79,477.92,344
18171,81,69,500.43,344
15606,80,125,754.6,344
16224,80,106,480.86,344
14555,80,96,559.14,344
14421,80,87,400.43,344
14450,203,69,331.17,343
17349,202,69,289.15,343
15146,187,89,312.48,343
17105,182,81,319.03,343
17046,180,83,314.17,343
15334,179,93,327.6,343
13667,172,71,333.69,343
17694,164,75,273.46,343
14400,164,71,257.74,343
17660,164,70,305.01,343
13402,150,77,340.29,343
16951,146,81,277.94,343
12399,142,98,304.74,343
15192,142,68,285.56,343
14006,138,68,258.34,343
13027,136,84,201.84,343
15472,136,71,310.98,343
15074,128,71,283.96,343
16092,121,84,339.7,343
12710,119,73,304.72,343
14965,119,70,301.9,343
12851,119,69,284.69,343
12592,115,74,237.32,343
14414,114,84,298.39,343
16384,112,72,327.94,343
12924,111,70,314.7,343
18251,110,80,246.53,343
12379,104,72,307.5,343
15626,97,73,274.01,343
14101,96,88,316.89,343
17656,96,72,333.02,343
17783,95,81,331.07,343
16574,94,78,298.92,343
13989,88,79,296.87,343
12703,87,71,297.57,343
16120,82,79,281.14,343
16614,205,47,367.52,334
14823,203,62,392.73,334
13005,196,59,396.02,334
15921,195,63,373.36,334
15104,189,65,468.95,334
18203,180,56,400.56,334
12977,179,42,384.67,334
14267,173,65,428.76,334
14847,171,52,356.96,334
12915,171,49,363.2,334
14958,170,62,480.87,334
16447,158,59,414.51,334
15639,157,67,344.41,334
15149,156,61,573.77,334
12942,154,67,429.29,334
13388,144,67,456.43,334
12693,143,63,374.12,334
13873,142,53,347.24,334
16292,140,60,400.62,334
18073,137,67,406.36,334
15734,137,36,539.79,334
14013,133,67,347.68,334
14265,132,66,484.32,334
16952,132,64,367.81,334
14407,130,67,403.09,334
17588,123,57,400.58,334
14223,115,57,348.17,334
12434,107,66,364.05,334
13563,107,41,477.19,334
12987,96,60,428.01,334
13397,95,66,409.97,334
14947,95,48,362.27,334
14538,87,43,444.03,334
13980,83,60,374.03,334
13359,82,59,359.1,334
15706,82,57,416.19,334
17064,81,60,345.04,334
18277,81,50,372.01,334
14976,80,66,390.44,334
13466,207,50,245.63,333
16955,207,47,236.09,333
14231,206,62,299.05,333
13462,206,57,266.36,333
13533,205,66,272.84,333
15069,202,47,304.87,333
15912,201,67,332.11,333
17749,201,48,333.82,333
16644,200,60,214.51,333
13951,199,37,204.18,333
18062,196,51,296.51,333
13568,196,37,185.6,333
15280,195,49,191.67,333
16739,195,39,201.74,333
13936,194,53,230.75,333
15507,194,42,255.72,333
14643,193,49,255.44,333
13937,192,50,226.36,333
13929,192,49,307.96,333
17709,192,38,275.24,333
13856,191,52,275.18,333
17980,188,56,266,333
17110,188,40,259.9,333
13300,187,54,319.53,333
13833,182,42,287.89,333
15349,181,61,298.85,333
14338,181,48,252.45,333
16344,181,41,168.17,333
15646,180,62,276.25,333
14905,180,60,265.94,333
14352,180,41,253.2,333
13253,179,58,209.19,333
14645,179,48,232.04,333
12450,179,40,170.48,333
13699,178,39,313.65,333
12648,177,46,209.39,333
12461,177,34,177.06,333
12717,174,62,308.94,333
15577,174,47,241.31,333
16450,172,42,233.36,333
14891,171,53,196.33,333
12405,171,43,210.73,333
15713,166,45,301.33,333
12521,165,37,169.84,333
17935,164,57,275.62,333
15108,164,54,339.35,333
15372,160,53,207.49,333
13296,160,43,168.95,333
13492,159,48,310.18,333
13730,158,41,217.07,333
12507,157,47,213.52,333
12453,157,41,182.01,333
14002,157,39,184.44,333
18064,156,53,245.54,333
13414,156,48,188.22,333
17926,156,41,214.96,333
17695,154,60,199.94,333
12534,153,53,249.3,333
17615,153,47,225.56,333
14133,152,35,295.31,333
17514,151,61,278.4,333
15254,150,55,316.15,333
16572,150,54,319.58,333
15133,150,40,189.05,333
16174,149,65,289.08,333
17457,149,54,234.02,333
13513,149,35,169.6,333
18143,139,58,279.14,333
16961,139,50,264.67,333
16902,139,43,254.82,333
13720,139,39,201.5,333
14323,137,40,203.5,333
17398,137,37,257.43,333
17045,136,49,332.51,333
18248,136,47,287.93,333
14045,132,39,226.01,333
17242,131,67,253.54,333
14364,131,61,304.78,333
18018,131,46,234.62,333
16536,130,52,308.69,333
14301,130,51,238.98,333
13000,129,57,316.34,333
14687,129,35,176.24,333
13301,126,62,292.83,333
13778,126,37,206.73,333
17298,124,51,187.77,333
15866,124,38,217.26,333
16083,123,59,227.77,333
13376,122,43,206.58,333
13045,122,40,199.12,333
14171,121,52,263.99,333
17229,119,42,168.45,333
13748,118,56,292.42,333
13744,118,56,221.45,333
13122,117,47,217.3,333
17560,117,39,181.44,333
18093,116,60,230.6,333
15071,116,49,331.53,333
16309,114,40,183.26,333
15636,112,46,263.6,333
16209,111,64,324.23,333
16141,111,47,330.09,333
16451,110,59,276.32,333
14163,110,43,275.53,333
14753,110,43,206.8,333
17640,109,50,224.53,333
18173,109,41,201.89,333
12616,108,55,285.9,333
17786,108,52,231.43,333
12722,108,49,312.33,333
17898,108,47,202.1,333
14894,108,40,199.67,333
13518,108,36,169.54,333
16527,104,60,305.89,333
17058,104,57,322.93,333
12497,104,52,172.61,333
15504,104,49,273.35,333
12752,104,48,200.8,333
18232,104,37,212.27,333
16624,103,45,229.56,333
13356,103,39,252.06,333
14236,103,39,202.75,333
15433,102,52,168.34,333
13946,102,49,185.33,333
12550,102,47,216.16,333
15888,102,36,204.01,333
13486,101,61,294.79,333
13220,101,48,300.98,333
14014,100,63,268.83,333
12516,100,57,185.66,333
16978,100,54,294.95,333
13336,100,50,225.97,333
17388,100,49,234.39,333
14880,100,44,258.54,333
14561,98,63,248.71,333
18066,98,53,314.02,333
16480,98,53,282.52,333
16594,98,49,248.53,333
12545,98,41,218.44,333
15958,97,62,323.76,333
13639,97,59,212.19,333
15243,97,52,255.79,333
13233,97,52,185.74,333
16468,97,38,169.8,333
14272,96,53,245.3,333
16629,96,53,232.54,333
17480,96,53,212.22,333
16122,96,48,180.75,333
16573,96,45,257.34,333
13016,96,45,236.64,333
13515,95,64,291.21,333
16681,95,49,193.91,333
18265,95,43,320.72,333
12458,94,67,291.78,333
12728,94,51,273.79,333
13354,94,46,181.67,333
12372,94,45,193.39,333
14475,94,44,245.85,333
18192,94,41,249.67,333
16268,94,39,173.47,333
12822,93,47,232.81,333
17376,93,47,230.98,333
12842,93,43,256.48,333
16667,91,43,248.05,333
14193,90,49,241.71,333
16183,90,40,238.28,333
12413,89,43,312.03,333
16882,89,36,170.47,333
15244,88,46,328.36,333
15762,88,36,218.12,333
16842,87,63,327.25,333
12939,87,61,272.4,333
13602,87,57,278.17,333
15264,87,54,279.38,333
12923,87,48,288.76,333
15837,87,48,263,333
14819,87,46,271.91,333
16184,87,45,267.66,333
13763,86,49,238.04,333
14067,86,45,219.37,333
15815,86,43,182.37,333
16921,84,62,261.3,333
16518,84,58,306.04,333
16685,84,54,240.76,333
14128,83,62,241.97,333
13473,83,53,320.8,333
14201,83,52,252.31,333
15553,83,51,220.06,333
15886,83,48,260.17,333
15211,83,43,334.03,333
18126,83,42,171.08,333
14356,83,37,218.73,333
14959,82,58,207.99,333
12772,82,50,265.37,333
16136,82,47,197.54,333
16861,82,45,208.25,333
16203,81,63,296.86,333
15831,81,62,295.59,333
14775,81,56,169.64,333
18160,80,60,326.59,333
12446,80,53,336.37,333
16773,80,44,275.56,333
13035,80,43,170.58,333
17724,80,35,218.5,333
17795,202,38,151.14,332
14222,200,35,131.38,332
13745,185,55,157.85,332
17123,184,38,144.97,332
17464,181,36,147.56,332
16146,180,36,154.99,332
12815,170,35,164.47,332
18262,163,39,141.6,332
16948,161,39,135.21,332
14076,152,38,151.52,332
12643,151,35,123.8,332
15938,135,35,148.98,332
14460,133,35,111.36,332
15829,122,38,119.58,332
15462,117,37,147.25,332
13249,115,34,154.49,332
13441,114,37,155.1,332
17919,111,40,147.88,332
12513,107,33,126.9,332
17172,101,38,119.26,332
12348,98,46,124.1,332
13927,97,34,162.74,332
13434,97,34,135.75,332
16603,97,33,138.67,332
16182,95,43,166.84,332
16281,95,37,163.28,332
16589,94,42,153.52,332
15315,87,35,99.25,332
12492,86,34,135.53,332
12519,86,33,147.22,332
14973,130,31,739.36,324
15643,202,32,259.67,323
16526,194,28,221.24,323
15258,191,33,253.93,323
13453,188,32,200.87,323
18037,177,28,181.37,323
14403,153,31,254.42,323
13106,151,17,250.91,323
14778,150,33,168.05,323
14024,144,31,218.1,323
13116,140,30,208.65,323
15624,139,31,177.46,323
17134,129,29,226.05,323
14055,129,27,170,323
17309,118,28,167.79,323
12816,118,24,170,323
16027,114,29,335.94,323
12535,114,29,184.8,323
16475,111,21,170.75,323
15343,110,20,172.75,323
17033,109,31,171.4,323
15205,108,30,185.68,323
13067,105,28,189.27,323
12390,102,29,168.83,323
16198,98,31,185.8,323
15030,94,31,190.08,323
13741,94,30,209.52,323
14184,89,24,178.04,323
14333,87,19,197.7,323
12420,86,28,187.56,323
15304,83,27,249.65,323
15199,82,31,194.2,323
13865,81,30,177.07,323
16832,207,18,127.84,322
15780,206,27,162.67,322
16113,206,26,113.63,322
13686,205,29,100.01,322
15609,205,15,111.45,322
18281,203,16,86.62,322
12818,201,15,91.77,322
15585,199,27,120.92,322
16276,199,25,116.72,322
15219,199,19,102.49,322
14491,198,16,105.47,322
16484,196,25,121.33,322
14162,196,23,138.83,322
16050,196,18,75.83,322
13343,195,21,133.33,322
17960,194,33,136.34,322
16247,193,16,75.38,322
16647,192,28,146.17,322
15130,192,20,81.34,322
17630,192,19,166.3,322
17704,191,28,166.23,322
12493,188,21,117.75,322
16473,187,25,111.39,322
15537,186,20,121.29,322
17891,185,33,89.78,322
14803,185,31,163.7,322
17899,182,28,122.34,322
16829,179,27,160.31,322
18013,178,30,95.86,322
15512,178,26,132.16,322
18072,178,26,75.21,322
18024,175,22,102.49,322
13675,174,21,78.93,322
13754,174,20,98.05,322
18121,172,29,114.89,322
12833,168,21,153.97,322
17866,165,23,131.25,322
16178,161,22,117.73,322
14100,160,24,130.2,322
17040,160,15,80.78,322
17693,159,17,80.48,322
15746,157,22,78.02,322
15776,156,17,108.48,322
14885,154,31,107.3,322
15438,154,21,120.44,322
13075,152,21,85.42,322
